date,title,content,url,previousDiscussionUrl,nextDiscussionUrl
2021.02.18T02:10,이건너무하잖아,적자에서 흑자로 돌아섰다고 상을몇번씩치는데 호재가빵빵터지고 왠만한회사 30개합친것보다 영업이익이좋은데 음봉9개는쫌 생각좀해보자 개미털기도 적당히해야지,https://finance.naver.com/item/board_read.nhn?code=068270&nid=164129714&st=&sw=&page=1,board_read.nhn?code=068270&nid=164129815&st=&sw=&page=1,board_read.nhn?code=068270&nid=164129459&st=&sw=&page=1
2021.02.18T02:14,공매도 빨리 상환 마무리하세요,공매도 상환 하느라고 얼마나 작전주로 찍어누르는지 힘드네 빨리 상환하고 도망가라 너희가 누르지만 않으면 그냥 훨훨날라간다 조금만 더 참고 기다릴테니 빨리 갚고 앞에서 얼쩡거리지마라,https://finance.naver.com/item/board_read.nhn?code=068270&nid=164129815&st=&sw=&page=1,board_read.nhn?code=068270&nid=164129981&st=&sw=&page=1,board_read.nhn?code=068270&nid=164129714&st=&sw=&page=1
2021.02.18T02:24,ytn뉴스보니까 심각하네요  회사에서 해명은,했나요?? 가뜩이나 에이치엘비건으로 제약바이오 색안경인데,https://finance.naver.com/item/board_read.nhn?code=068270&nid=164129981&st=&sw=&page=1,board_read.nhn?code=068270&nid=164130037&st=&sw=&page=1,board_read.nhn?code=068270&nid=164129815&st=&sw=&page=1
2021.02.18T02:28,코로나치료제,아니더라도 기존에있는약으로도 왠만한회사 30개합친것보다 영업이익이 좋다고 도대체 몇번을 이야기해야되냐 닭 ㄷ가리 ㅅㄲ야,https://finance.naver.com/item/board_read.nhn?code=068270&nid=164130037&st=&sw=&page=1,board_read.nhn?code=068270&nid=164130147&st=&sw=&page=1,board_read.nhn?code=068270&nid=164129981&st=&sw=&page=1
2021.02.18T02:35,렉키로다주 치료제,효과 의심된다는데 YTN에서 전 질병청장 인터뷰 하는데 불안하네요,https://finance.naver.com/item/board_read.nhn?code=068270&nid=164130147&st=&sw=&page=1,board_read.nhn?code=068270&nid=164130382&st=&sw=&page=1,board_read.nhn?code=068270&nid=164130118&st=&sw=&page=1
2021.02.18T02:50,하한가~하한가 ~신나는 노래~,손절은 지능순 그 행 빈,https://finance.naver.com/item/board_read.nhn?code=068270&nid=164130382&st=&sw=&page=1,board_read.nhn?code=068270&nid=164130557&st=&sw=&page=1,board_read.nhn?code=068270&nid=164131783&st=&sw=&page=1
2021.02.18T03:04,피비파마,셀트 손녀뻘쯤되는거같은데 전망 어떻게보시나요? 셀트가50가는거보다 피비가 15가는게 더빠를듯한데 모 제2의 셀트어쩌구저쩌구하던데 혹시모르겠지요 ㅡ 오늘 발만 함 담궈볼게용ㅡ,https://finance.naver.com/item/board_read.nhn?code=068270&nid=164130557&st=&sw=&page=1,board_read.nhn?code=068270&nid=164130602&st=&sw=&page=1,board_read.nhn?code=068270&nid=164130382&st=&sw=&page=1
2021.02.18T03:09,차트 M자형 정말 예술 아름답습니다.,M자형 이제갈곳을 말해보세요. 나락입니다.36계만이 그나마 한강보다 낫습니다.,https://finance.naver.com/item/board_read.nhn?code=068270&nid=164130602&st=&sw=&page=1,board_read.nhn?code=068270&nid=164130713&st=&sw=&page=1,board_read.nhn?code=068270&nid=164130557&st=&sw=&page=1
2021.02.18T03:18,400층펜트하우스입주자입니다,살려주세요 으아악~~~,https://finance.naver.com/item/board_read.nhn?code=068270&nid=164130713&st=&sw=&page=1,board_read.nhn?code=068270&nid=164130997&st=&sw=&page=1,board_read.nhn?code=068270&nid=164130630&st=&sw=&page=1
2021.02.18T03:42,치료제는 수출 금액이나와야,오를듯,https://finance.naver.com/item/board_read.nhn?code=068270&nid=164130997&st=&sw=&page=1,board_read.nhn?code=068270&nid=164131510&st=&sw=&page=1,board_read.nhn?code=068270&nid=164130713&st=&sw=&page=1
2021.02.18T04:36,18일날,셀트리온 상한가 맞죠?? 전문가가그러던데 차트보더니 이건상이라고,https://finance.naver.com/item/board_read.nhn?code=068270&nid=164131510&st=&sw=&page=1,board_read.nhn?code=068270&nid=164131552&st=&sw=&page=1,board_read.nhn?code=068270&nid=164130997&st=&sw=&page=1
2021.02.18T04:40,기관들은 계속 자전거래해서 개인과 외인에게 물량 뺐기기를... 너희들은 돈 벌 자격 없다,언제까지 손바닥으로 하늘을 가릴 수 있다고 생각하는지 그 끈질김에 놀라울 뿐이다. 대한민국 기관들 정말 한심하기 짝이 없다. 셀트 주주가 되보면 안다. 왜 강성주주가 될 수 밖에 없는지를... 제아무리 흔들어 대도 소용없는 이유다. 공부하면 할수록 정말 셀트리온 같은 기업이 없다.,https://finance.naver.com/item/board_read.nhn?code=068270&nid=164131552&st=&sw=&page=1,board_read.nhn?code=068270&nid=164131601&st=&sw=&page=1,board_read.nhn?code=068270&nid=164131510&st=&sw=&page=1
2021.02.18T04:45,대한민국 첫 아스트라제네카 백신접종 지역은  전라남도 프랑스 아스트라제네카 접종중단,-펌 대한민국 첫 아스트라제네카 백신접종 지역은 전라남도 **전남도  오는 26일부터 코로나 19 백신 예방접종 시행 입력2021.02.17. 오후 12:40 대한민국 첫 아스트라제네카 백신접종 지역은 전라남도네 전라남도 건투를 빈다. ㅋㅋㅋㅋㅋㅋㅋ 전라도가 부디 선봉장이 되어주세요. 저는 멀리서 구경만 하겠습니다. 그리고 다른나라는 65세 이상은 아스트라제네카 백신 부작용때문에 접종 안하고 있는데 우리나라는 전라남도 요양원병원 노인부터 아스트라제네카 접종한다함. 살인자들 아닌가? 참고로 민주당정부가 모더나화이자 백신 선진국들과 발맞춰서 구매 서둘러야하고 빨리 하라는 국힘당 말 안듣고 있다가 선진국들은 모더나 화이자 구매 하고 입고 되는동안 안하고 못해서 국민들한테 욕 먹자 급하게 구입한 미국fda승인도 안난 아스트라제네카 구매한 백신이 오늘 프랑스는 아스트라제네카 접종 중단하고 있음 이스라엘은 모더나 화이자 현재 65%국민들 접종완료 부작용은 3%미만임. 프랑스 아스트라제네카 접종중단 "화이자는 이렇게 많은 부작용 없었다"…프랑스 아스트라 접종 중단 입력2021.02.16. 오전 9:44 https://n.news.naver.com/article/009/0004749459 프랑스에서 아스트라제네카 신종 코로나바이러스 감염증(코로나19) 백신을 맞은 사람 가운데 부작용이 나오면서 일부 병원에서는 의료진에 대한 접종 속도를 늦추는 일까지 발생하고 있다. 일간 르텔레그람은 14일(현지시간) 프랑스 서부 브르타뉴 지방 일부 병원들이 의료진에게 아스트라제네카 백신을 접종한 결과 부작용을 호소하는 사례가 다수 발생했다고 보도했다. ㅋㅋ아스트라제네카 쳐 맞은후 죽는사람이나 부작용 당한사람 엄청나올듯 전라남도 건투를 빈다.,https://finance.naver.com/item/board_read.nhn?code=068270&nid=164131601&st=&sw=&page=1,board_read.nhn?code=068270&nid=164131634&st=&sw=&page=1,board_read.nhn?code=068270&nid=164131552&st=&sw=&page=1
2021.02.18T04:50,■■ 공매도 [숏커버] 53 만주 ■■,■■ 대체 무슨 이유로 삭제하는대 ? ■■ 담당자의 주관적인 판단으로 삭제된 글은 담당자의 권한을 남용한 행태라 생각하고 재발 방지와 담당자의 처벌을 요구 합니다. 그리고 무단 삭제된 글의 재게시도 요구 합니다. https://finance.naver.com/item/board_read.nhn?code=068270&nid=164113008&st=&sw=&page=1 ■■ 공매도 [숏커버] 53 만주 ■■ 조회 35공감 3비공감 0신고 jjjj**** 115.161.***.34 |작성자글 더보기 2021.02.17 21:11 ■■ 공매도 [숏커버] 53 만주 ■■ https://blog.naver.com/inok4617/222247054665 02월 15일 장후 시간외 대량매매매는 ( 535 783주 ) 예상대로 공매도 놈들의 [숏커버] 였습니다. ( 공매도 잔고는 D - 2 거래일 까지 발표 합니다. ) ■ 셀트리온 공매도 잔고현황 ■ 2019/12/30 --- 181 000원 --- 12 070 442주 2020/01/21 --- 172 500원 --- 12 483 193주 최고 2020/03/16 --- 165 500원 --- 12 028 544주 공매도금지 2020/12/28 --- 333 500원 ---- 6 284 739주 2021/01/28 --- 334 500원 ---- 6 157 879주 [20 598억원] 2021/02/01 --- 371 000원 ---- 4 923 666주 [18 267억원] 2020/02/10 --- 332 000원 ---- 4 932 317주 [16 375억원] 2020/02/15 --- 333 000원 ---- 4 401 870주 [14 658억원] 최저 ■ 셀트리온헬스케어 공매도 잔고현황 ■ 2019/12/30 ---- 53 000원 ---- 4 954 104주 2020/02/04 ---- 55 300원 ---- 5 616 337주 최고 2020/03/16 ---- 63 100원 ---- 4 494 234주 공매도금지 2020/12/28 --- 160 500원 ---- 1 705 897주 2021/01/28 --- 149 200원 ---- 1 356 598주 [2 024억원] 2021/02/01 --- 157 500원 ------ 943 898주 [1 487억원] 최저 2021/02/10 --- 141 400원 ------ 948 263주 [1 341억원] 2021/02/15 --- 143 200원 ------ 975 310주 [1 397억원] 셀트리온에서 12월 21일 메릴린치의 배신 이후 02월 17일 까지 외국 증권사는 2 554 757주 매수했습니다. 모건스텐리 - 1 007 963주 골드만 ------- 789 210주 메릴린치 ----- 400 380주 CS증권 ------ 357 204주 Total ------- 2 554 757주 ■기사■ 램시마SC 프랑스 출시 --------------------------------------------------------- 셀트리온헬스케어  자가면역질환 피하주사제 프랑스 출시 [서울=뉴시스] 송연주 기자 등록 2021-02-17 13:31:20 --------------------------------------------------------- '램시마SC' 프랑스서 첫 처방…유럽 진출 본격화 올 1분기 스페인  이탈리아 출시 계획 상반기 내 포르투갈  핀란드  헝가리로 출시 확대 11일 프랑스에서 개최된 ‘램시마SC 런칭 온라인 기자간담회’ 발표 화면(사진 우측 상단 두번째부터 셀트리온헬스케어 프랑스법인 소속 살림 벤킬리파 의사  세번째 프랑스 낭시 종합병원 소속 유럽염증성장질환학회장 로랑 페이린-비룰레 교수) (사진=셀트리온헬스케어 제공) *재판매 및 DB 금지 셀트리온헬스케어는 직접 판매(직판) 중인 자가면역질환 치료 피하주사제 ‘램시마SC’(성분명 인플릭시맙)가 프랑스에서 첫 처방이 이뤄졌다고 17일 밝혔다. 셀트리온헬스케어는 이달 초 프랑스에 ‘램시마SC’를 출시한 후 지난 11일 현지 언론사를 초청해 ‘램시마SC 런칭 온라인 기자간담회’를 열었다. 이날 발표에서 유럽염증성장질환학회(ECCO) 회장을 맡고 있는 로랑 페이린-비룰레 교수는 "램시마SC 출시로 의료진과 환자를 위한 인플릭시맙 피하주사제형의 꿈이 이뤄졌다"고 언급했다. 프랑스 자가면역질환 시장은 약 1조1000억원 규모다. 셀트리온헬스케어는 최근 프랑스 최대 규모의 대학병원 연합인 유니하(UNIHA) 입찰에서 수주에 성공하며 ‘램시마IV’를 공급하기로 확정했다. 이는 프랑스 인플릭시맙 성분 시장의 30% 규모다. 셀트리온헬스케어는 ‘램시마SC’ 출시로 기존 정맥주사제와 함께 환자 상태에 따른 맞춤형 치료 옵션을 갖췄다. 셀트리온헬스케어 관계자는 “램시마SC는 론칭 첫 날부터 처방이 이뤄지는 등 프랑스 현지에서 긍정적인 분위기가 확산되고 있다”며 “올 1분기에 스페인  이탈리아에 론칭해 유럽 주요 5개국 제품 출시를 마칠 계획”이라고 말했다. 이어 “같은 시기에 벨기에  포르투갈  핀란드 등으로도 출시를 확대할 것”이라며 “지난주 유럽연합 집행위원회(EC)에서 판매허가를 받은 휴미라 바이오시밀러 ‘유플라이마’도 유럽 론칭 준비에 본격 돌입한 만큼 자가면역질환 시장에서 탄탄한 포트폴리오를 구축했다”고 말했다. ■■ 02/15 시간외 대량매매는? ■■ 02월 15일 시간외 대량매매는 ? https://blog.naver.com/inok4617/222246228726 02월 15일 시간외 대량매매 535 783주 매도 JP모건 ----- 553 964주 매수 모건스텐리 - 297 704주 [숏커버] - 100만주 매수 골드만 ----- 252 662주 [숏커버] -- 79만주 외국인 창구를 통해서 할인율 없이 종가로 매매했음. 무식한 [공견]들은 블록딜 이라고 호들갑을 떨었으나 이는 개인투자자의 투매를 유도하기위한 介 수작 입니다. 이유는 할인율 없는 블록딜은 있을 수 없으며   블록딜에 앞서 반드시 행해지는 수요예측도 없었습니다. 아마도 공매도 놈들의 [숏커버]로 추정됩니다. ■■ 과연 언제까지 팔까 ? ■■ CT-P17 EC 판매허가 소식은 상한가를 가도 이상할게 없는 이야기 이지만 역시나 오늘도 주가를 누르려 발악하는 놈들 때문에 종가는 기대이하 였습니다. 그나마 위로가 되는 건 거래량이 별로였다는 거지요. 매도는 하되 집중 투하는 자제한다 ~ 왜 일까 ? 그러다 니들만 [새] 되니까 ~~~ ■ 02월 15일 주체별 매매동향 ■ 셀트리온 외국인 -64 465주 기관 -52 653주 프로그램 -62 366주 개인 +117 584주 셀트리온헬스케어 외국인 -24 651주 기관 +71 656주 프로그램 -8 739주 개인 -45 045주 ( 공매도 잔고는 D - 2 거래일 까지 발표 합니다. ) ■ 셀트리온 공매도 잔고현황 ■ 2019/12/30 --- 181 000원 --- 12 070 442주 2020/01/21 --- 172 500원 --- 12 483 193주 최고 2020/03/16 --- 165 500원 --- 12 028 544주 공매도금지 2020/12/28 --- 333 500원 ---- 6 284 739주 2021/01/28 --- 334 500원 ---- 6 157 879주 [20 598억원] 2021/02/01 --- 371 000원 ---- 4 923 666주 [18 267억원] 최저 2020/02/09 --- 328 000원 ---- 4 948 595주 [16 231억원] ■ 셀트리온헬스케어 공매도 잔고현황 ■ 2019/12/30 ---- 53 000원 ---- 4 954 104주 2020/02/04 ---- 55 300원 ---- 5 616 337주 최고 2020/03/16 ---- 63 100원 ---- 4 494 234주 공매도금지 2020/12/28 --- 160 500원 ---- 1 705 897주 2021/01/28 --- 149 200원 ---- 1 356 598주 [2 024억원] 2021/02/01 --- 157 500원 ------ 943 898주 [1 487억원] 최저 2021/02/09 --- 142 300원 ------ 999 567주 [1 422억원] ■■ CT-P17 EC 판매허가 ■■ https://blog.naver.com/inok4617/222243280317 CT-P17 ( Yuflyma-adalimumab ) 유럽연합집행위원회(EC  European Commission)로 부터 2021년 2월 11일 (유럽 시간 기준) 유플라이마(CT-P17)에 대한 유럽 30개국 대상 판매 허가 획득 1) 판매 허가 품목 - Yuflyma 40 mg solution for injection in pre-filled syringe - Yuflyma 40 mg solution for injection in pre-filled pen 2) 승인 기관 - 유럽연합집행위원회(EC  European Commission) 3) 판매허가 획득일 - 2021년 2월 11일 (유럽 시간 기준) 4) 허가 사항 - 허가 내용: 유럽연합 집행위원회(EC  European Commission)로부터 유플라이마(CT-P17)에 대한 유럽 30개국 대상 판매 허가 획득 * 유플라이마(CT-P17)는 휴미라 바이오시밀러 중 최초로 고농도 제형으로 개발된 바이오시밀러로서  환자에게 통증을 유발할 수 있는 구연산염을 제거(citrate-free)하여 상품성을 향상하였음 * 유럽 內 판매는 셀트리온 제품의 해외 마케팅 및 유통을 담당하는 셀트리온헬스케어를 통해 유럽 전역에 유플라이마(CT-P17)를 판매할 예정임 https://ec.europa.eu/transparency/regdoc/index.cfm?fuseaction=list&n=10&adv=0&coteId=&year=&number=&dateFrom=&dateTo=&serviceId=&documentType=&title=Yuflyma&titleLanguage=&titleSearch=EXACT&sortBy=NUMBER&sortOrder=DESC 휴미라 관련 시장 점유율 ( 2018년 유럽 수량기준 ) 고농도 휴미라 89.9 % [차세대 주자 CT-P17 램시마 SC 2020. 12. 11.] [CT-P17 CHMP 승인권고 ? 2020. 12. 9.] [CT-P17 최고 효능 및 안전성 결과 발표 2020. 11. 3.] [셀트리온  'CT-P17·램시마SC' 2020. 6. 18.] [CT-P17 휴미라 고농도 바이오시밀러 2020. 3. 11.] [[연매출 '23조' 휴미라에 선전포고 2019. 6. 14.] [램시마SC 휴미라와 맞짱 2018. 12. 3.] [휴미라 오리지널 약가 80%↓ 2018. 11. 4.] 참고 ■■ 트룩시마 Earning Surprise ■■ https://blog.naver.com/inok4617/222239919020 북미 판매자인 teva 에서 2020년 시장 점유율을 공개했습니다. 오리지널 로슈의 리툭산 매출 감소로 예상은 하였지만 앞으로 북미지역에서만 년 매출 1 조원 이상 ~ 한마디로 Earning Surprise 2019년 12~15 % --> 2020년 24 % '트룩시마'의 미국 판매 파트너사인 테바는 13일(현지시간) 2019년 4분기 실적발표 콘퍼런스콜을 통해 "트룩시마'는 지난해 4분기 기존 시장의 12~15% 비율을 점유했다"고 밝혔다. 테바는 셀트리온헬스케어로부터 '트룩시마' 물량을 공급받고 있다. 테바는 '트룩시마'를 지난해 11월 11일 미국내 출시했다. 따라서 이번 4분기 실적은 사실상 약 1달 반동안 이룬 성과다. 트룩시마는 로슈(Roche)가 판매하고 있는 맙테라/리툭산(Mabthera/Rituxan)의 첫 번째 바이오시밀러로 2019년 11월 미국에 처음 출시됐다. 현지 판매 파트너사는 미국 내 항암 의약품 판매 경험과 노하우  탄탄한 유통 네트워크를 가지고 있는 제네릭 전문 글로벌 기업인 테바(Teva)다. 오리지널 의약품인 맙테라는 2018년 기준 연매출 규모 67억 5200만 스위스프랑(약 8조 4000억원)에 달하는 로슈의 대표 블록버스터 의약품 중 하나로  미국 시장 규모는 전세계 매출의 60%에 해당하는 5조원에 달한다. 북미지역에서 판매하는 트룩시마 2019년 11월 도매가격은 리툭산보다 10% 낮게 책정돼 100mg 845.55 달러   500mg 4227.75 달러 대충 계산해도 100 만원   500 만원 입니다. 미국 약값은 정말 장난이 아니네요 ~ 미국서 출시된 지 약 1달 반만에 지난해 4분기 기존 시장의 12~15% 비율을 점유했다고 하는대 가격 차이만 생각해도 이해가 됩니다. 앞으로 미국시장 점유율을 20 % 만 잡아도 트룩시마 하나로 1 조원 입니다. [로슈…오리지널약 1Q 매출 '뚝' 2020. 4. 23.] [항암제 트룩시마 美 판매 가격은 ? 2020. 2. 14.] [트룩시마 美 점유율 10%대 달성 2020. 2. 13.] 참고 ■■ 숏커버 100 만주 시작한 날 ■■ 골드만삭스가 숏커버를 시작한 날 https://blog.naver.com/inok4617/222230524681 ( 공매도 잔고는 D - 2 거래일 까지 발표 합니다. ) ■ 셀트리온 공매도 잔고현황 ■ 2019/12/30 --- 181 000원 --- 12 070 442주 2020/01/21 --- 172 500원 --- 12 483 193주 최고 2020/03/16 --- 165 500원 --- 12 028 544주 공매도금지 2020/12/28 --- 333 500원 ---- 6 284 739주 2021/01/28 --- 334 500원 ---- 6 157 879주 [20 598억원] 2021/01/29 --- 324 000원 ---- 5 961 705주 [19 316억원] 2021/02/01 --- 371 000원 ---- 4 923 666주 [18 267억원] 최저 ■ 셀트리온헬스케어 공매도 잔고현황 ■ 2019/12/30 ---- 53 000원 ---- 4 954 104주 2020/02/04 ---- 55 300원 ---- 5 616 337주 최고 2020/03/16 ---- 63 100원 ---- 4 494 234주 공매도금지 2020/12/28 --- 160 500원 ---- 1 705 897주 2021/01/28 --- 149 200원 ---- 1 356 598주 [2 024억원] 2021/01/29 --- 143 700원 ---- 1 231 219주 [1 769억원] 2021/02/01 --- 157 500원 ------ 943 898주 [1 487억원] 최저 ■ 셀트리온 대차거래 잔고현황 ■ 2019/12/30 --- 181 000원 --- 22 477 249주 2020/03/13 --- 170 500원 --- 24 485 270주 최고 2020/03/16 --- 165 500원 --- 24 400 331주 공매도금지 2020/12/28 --- 333 500원 --- 12 664 641주 2021/01/08 --- 367 000원 ---- 9 921 415주 2021/02/03 --- 347 500원 ---- 8 708 463주 최저 ■ 셀트리온헬스케어 대차거래 잔고현황 ■ 2019/12/30 ---- 53 000원 --- 13 477 929주 2020/02/05 ---- 55 900원 --- 16 758 749주 최고 2020/03/16 ---- 63 100원 --- 15 407 519주 공매도금지 2020/12/30 --- 163 000원 ---- 5 266 747주 최저 2021/01/22 --- 144 600원 ---- 5 992 789주 2021/02/03 --- 149 200원 ---- 5 378 584주 ■ 골드만삭스 628 719주 매수 의미 ■ 12월 21일 시작된 메릴린치의 배신에 이어 CS증권 모건스텐리 등이 [숏커버]를 시작했고 드디어 골드만삭스도 [숏커버]를 시작했습니다. 모건스탠리 골드만삭스 메릴린치 등이 셀트리온 공매도 잔고 대량보유자로 등록되어서 이들을 셀트리온 공매도 몸통이라 하는대 골드만삭스에서 오늘 매수한 금액만 보아도 몸통의 의미가 이해됩니다. 골드만삭스 628 719주 매수 628 719주 * 종가 371 000원 = 233 254 749 000원 한 증권사에서 하루 매수한 금액이 2 333억원 01월 27일 기준 셀트리온 공매도 금액 21 464억원의 약 10 % 입니다. 더욱 중요한 것은 개인과는 비교할 수 없는 정보력을 가진 놈들 입니다. 공매도 놈들이 주가 하락을 예상한다면 [숏커버]를 할까요 ? 셀트리온에서 12월 21일 메릴린치의 배신 이후 02월 01일 까지 외국 증권사는 2 099 380주 매수했습니다. 모건스텐리 --- 654 400주 골드만 ------- 613 205주 메릴린치 ----- 435 271주 CS증권 ------- 396 504주 Total ------- 2 099 380주 앞으로 남아있는 중요한 일정은 02월 05일 CT-P59 코로나 19 항체치료제 (레키로나주) 승인 발표 예정 ( 이후 미국 유럽 등 해외 판매 계약시 주가 폭등 예상 ) 02월 25일 CT-P17 휴미라 고농도 바이오시밀러 EMA 시판허가 예정 02월 25일 2020년 실적발표 예정 등이 있습니다. ■■ 하늘 문이 열린 종목 !!! ■■ ■■ 이제 상한가만 매도 ■■ 셀트리온 주주여러분 ! 지금까지 셀트리온의 성장 가능성을 보고 투자했다면 이제부터는 예정된 결과들의 발표를 보면서 투자의 지속 여부만 결정하면 됩니다. 셀트리온 1 차 목표가격은 50 만원 셀트리온헬스케어 1 차 목표가격은 30 만원 입니다. 최근 미친척 날뛰는 [공견]들이 말도 못하게 늘었습니다. 근거도 없는 황당한 介 소리엔 신경도 쓰지 마시고   1 차 목표가격 까지 비중을 늘일 생각만 하십시요. 성공투자의 비결은 선택과 집중 입니다. ■ CT-P59 예상 매출 ■ 년간 300 만명분 생산 -> 대부분 해외 판매 1 회분 200 만원 X 300 만명분 = 6 조원 매출 증가 1 회분 250 만원 X 300 만명분 = 7.5 조원 매출 증가 ■ 셀트리온 최근 실적 ■ 2019년 매출 11 285 억원 2020년 매출 18 681 억원 - 예상 [공견] 이란 ~ khj0**** 닥.쳐OOO아 좀 자라 공견새꺄 2분 전신고 spdl**** 주가 하락시키며 하는 숏커버 무의미하죠 2분 전신고 haco**** 띨띨한 서구라 똘마니 ㅅㅣㅋㅣ. 당신 도대체 뭐하는 사람? 셀트리온 수위실 야간 담당자야? ㅋ 12분 전신고 shki**** 한심하네 ㅋㅋ 13분 전신고 shki**** 이 인간 설치면 개폭락하던데 마구랑 동급 ㅋㅋ 3시간 전신고 sung**** 이새끼 복붙해서 꾸준히 올리는 거 보면 참 애잔하다.너 일이 없니?집에 있어?,https://finance.naver.com/item/board_read.nhn?code=068270&nid=164131634&st=&sw=&page=1,board_read.nhn?code=068270&nid=164131763&st=&sw=&page=1,board_read.nhn?code=068270&nid=164131601&st=&sw=&page=1
2021.02.18T05:03,우리나라 비극이 좌파정당세력이 우파(보수)보다 너무 크다는것,-펌 원래 우파(보수)가 책임 동반이에요. 우파는 본인 잘못을 인정하고 책임을 집니다. 좌파는 잘못을 해도 본인 책임 그런게 없죠. 그래서 세계적으로 버려진 얘들이 좌파임 좌파들이 말은 청산유수 유토피아 세상을 그려서 처음에는 대중들도 혹하는데 잘잘못 가려지면 나몰라라 도망치고 잘못인정 절대안하고 남한테 떠넘기고  남탓하고 목소리 크면 장땡 이런식으로 수십년을 세계적으로 해오니 좌파 손절각 나온거죠. 우리나라 비극이 좌파세력인 좌파정당 민주당정의당세력이 우파(보수)보다 너무 크다는 겁니다.,https://finance.naver.com/item/board_read.nhn?code=068270&nid=164131763&st=&sw=&page=1,board_read.nhn?code=068270&nid=164132123&st=&sw=&page=1,board_read.nhn?code=068270&nid=164131634&st=&sw=&page=1
2021.02.18T05:32,[삭제된 게시물의 답글]한국의 미래를 나는 비관적으로  본다 무상무념의 젊은이들과 배급제에 길들여져 한국은 종국에는,그냥 목사나 열심히 믿고 따르시라 팬티내리는 자는 나의 신자다. 머리속에 적색밖에 없어요 난 공산당이 싫어요 쯧쯧 불쌍하다,https://finance.naver.com/item/board_read.nhn?code=068270&nid=164132123&st=&sw=&page=1,board_read.nhn?code=068270&nid=164131885&st=&sw=&page=1,board_read.nhn?code=068270&nid=164131763&st=&sw=&page=1
2021.02.18T05:13,개잡주10만원짜리 30갔더니 고마운줄모르네,뉴비것들은 엘비꼴나야 정신차릴텐데,https://finance.naver.com/item/board_read.nhn?code=068270&nid=164131885&st=&sw=&page=1,board_read.nhn?code=068270&nid=164131909&st=&sw=&page=1,board_read.nhn?code=068270&nid=164132123&st=&sw=&page=1
2021.02.18T05:14,아유~때가 되어가나요. ,그 때가 되면 누구든 땅을 치겠지요. 인쟈 그 시작의 초입이구만. 한 발도아닌  반 발만 앞서보자~~ㅋ. 칼를 칼집에서 이제야 빼는구만.,https://finance.naver.com/item/board_read.nhn?code=068270&nid=164131909&st=&sw=&page=1,board_read.nhn?code=068270&nid=164132539&st=&sw=&page=1,board_read.nhn?code=068270&nid=164131885&st=&sw=&page=1
2021.02.18T06:03,[삭제된 게시물의 답글]1년 남은 추락하는 권력에 제대로 대응을 못한다면 나라의 앞날은 암울하다 하겠다 ㅎㅎㅎ ,나가 바로 이사회의 악성종양이다,https://finance.naver.com/item/board_read.nhn?code=068270&nid=164132539&st=&sw=&page=1,board_read.nhn?code=068270&nid=164132085&st=&sw=&page=1,board_read.nhn?code=068270&nid=164131909&st=&sw=&page=1
2021.02.18T05:30,[삭제된 게시물의 답글]무능한 문재인은 물러나고 민주당은 해체하라 국민의 명령이다 ,어이 조ㅅ잡고 디지시라! 너같은 대가리가 이땅에 있는게 불행이다,https://finance.naver.com/item/board_read.nhn?code=068270&nid=164132085&st=&sw=&page=1,board_read.nhn?code=068270&nid=164132042&st=&sw=&page=1,board_read.nhn?code=068270&nid=164132539&st=&sw=&page=1
2021.02.18T05:26,도박판에 정치글적는 개같은시키,딱 일본 앞잡이들 하는짓이네,https://finance.naver.com/item/board_read.nhn?code=068270&nid=164132042&st=&sw=&page=1,board_read.nhn?code=068270&nid=164132500&st=&sw=&page=1,board_read.nhn?code=068270&nid=164132085&st=&sw=&page=1
2021.02.18T06:01,[삭제된 게시물의 답글]지금 정권의 세 가지 본질.. ,OOO,https://finance.naver.com/item/board_read.nhn?code=068270&nid=164132500&st=&sw=&page=1,board_read.nhn?code=068270&nid=164132241&st=&sw=&page=1,board_read.nhn?code=068270&nid=164132042&st=&sw=&page=1
2021.02.18T05:42,[속보] 돌아온 서정진… 오늘 셀트리온 항체치료제 논란 직접 해명 ,https://n.news.naver.com/mnews/article/417/0000658930?sid=101 서정진 셀트리온명예회장이 오늘(18일) 오전 9시 기자 간담회를 열고 신종 코로나 바이러스 감염증(코로나19) 항체치료제 '렉키로나'를 둘러싼 효능 논란 등에 관해 직접 해명한다.,https://finance.naver.com/item/board_read.nhn?code=068270&nid=164132241&st=&sw=&page=1,board_read.nhn?code=068270&nid=164132247&st=&sw=&page=1,board_read.nhn?code=068270&nid=164132500&st=&sw=&page=1
